index,movieId,title,genres
2695,8042,Mean Streets (1973),Crime|Drama
2696,8132,Gladiator (1992),Action|Drama
2697,8154,"Dolce Vita, La (1960)",Drama
2698,8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller
2699,8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi
2700,8207,"Day of the Jackal, The (1973)",Crime|Thriller
2701,8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery
2702,8337,"Caine Mutiny, The (1954)",Drama|War
2703,8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance
2704,8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller
2705,8366,Saved! (2004),Comedy|Drama
2706,8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX
2707,8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller
2708,8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama
2709,8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller
2710,8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller
2711,8376,Napoleon Dynamite (2004),Comedy
2712,8387,Police Academy: Mission to Moscow (1994),Comedy|Crime
2713,8464,Super Size Me (2004),Comedy|Documentary|Drama
2714,8493,Memphis Belle (1990),Action|Drama|War
2715,8507,Freaks (1932),Crime|Drama|Horror
2716,8528,Dodgeball: A True Underdog Story (2004),Comedy
2717,8529,"Terminal, The (2004)",Comedy|Drama|Romance
2718,8531,White Chicks (2004),Action|Comedy|Crime
2719,8533,"Notebook, The (2004)",Drama|Romance
2720,8542,"Day at the Races, A (1937)",Comedy|Musical
2721,8581,Pirates of Silicon Valley (1999),Documentary|Drama
2722,8582,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War
2723,8610,All of Me (1984),Comedy|Fantasy
2724,8622,Fahrenheit 9/11 (2004),Documentary
2725,8623,Roxanne (1987),Comedy|Romance
2726,8633,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi
2727,8636,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX
2728,8638,Before Sunset (2004),Drama|Romance
2729,8640,King Arthur (2004),Action|Adventure|Drama|War
2730,8641,Anchorman: The Legend of Ron Burgundy (2004),Comedy
2731,8644,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller
2732,8645,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama
2733,8665,"Bourne Supremacy, The (2004)",Action|Crime|Thriller
2734,8666,Catwoman (2004),Action|Crime|Fantasy
2735,8781,"Manchurian Candidate, The (2004)",Thriller
2736,8783,"Village, The (2004)",Drama|Mystery|Thriller
2737,8784,Garden State (2004),Comedy|Drama|Romance
2738,8798,Collateral (2004),Action|Crime|Drama|Thriller
2739,8807,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
2740,8808,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
2741,8810,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
2742,8827,"Bill Cosby, Himself (1983)",Comedy|Documentary
2743,8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
2744,8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
2745,8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
2746,8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
2747,8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
2748,8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
2749,8874,Shaun of the Dead (2004),Comedy|Horror
2750,8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
2751,8907,Shark Tale (2004),Animation|Children|Comedy
2752,8910,I Heart Huckabees (2004),Comedy
2753,8914,Primer (2004),Drama|Sci-Fi
2754,8916,Shall We Dance? (2004),Comedy|Romance
2755,8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
2756,8947,"Grudge, The (2004)",Horror|Mystery|Thriller
2757,8949,Sideways (2004),Comedy|Drama|Romance
2758,8950,The Machinist (2004),Drama|Mystery|Thriller
2759,8957,Saw (2004),Horror|Mystery|Thriller
2760,8958,Ray (2004),Drama
2761,8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
2762,8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
2763,8966,Kinsey (2004),Drama
2764,8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
2765,8970,Finding Neverland (2004),Drama
2766,8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
2767,8973,Bad Education (La mala educación) (2004),Drama|Thriller
2768,8981,Closer (2004),Drama|Romance
2769,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
2770,8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
2771,8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
2772,25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
2773,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
2774,26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
2775,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
2776,26258,"Topo, El (1970)",Fantasy|Western
2777,26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
2778,26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
2779,26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
2780,26649,Lonesome Dove (1989),Adventure|Drama|Western
2781,26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
2782,26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
2783,26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
2784,27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
2785,27478,Ali G Indahouse (2002),Comedy
2786,27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
2787,27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
2788,27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
2789,27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
2790,27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
2791,27773,Old Boy (2003),Mystery|Thriller
2792,27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
2793,27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
2794,27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
2795,27803,"Sea Inside, The (Mar adentro) (2004)",Drama
2796,27808,Spanglish (2004),Comedy|Drama|Romance
2797,27815,"Chorus, The (Choristes, Les) (2004)",Drama
2798,27821,"Interpreter, The (2005)",Drama|Thriller
2799,27822,Open Water (2003),Drama|Thriller
2800,27831,Layer Cake (2004),Crime|Drama|Thriller
2801,27846,"Corporation, The (2003)",Documentary
2802,27850,"Yes Men, The (2003)",Documentary
2803,27878,Born into Brothels (2004),Documentary
2804,27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
2805,30707,Million Dollar Baby (2004),Drama
2806,30749,Hotel Rwanda (2004),Drama|War
2807,30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
2808,30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
2809,30812,"Aviator, The (2004)",Drama
2810,30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
2811,30820,"Woodsman, The (2004)",Drama
2812,30822,In Good Company (2004),Comedy|Drama
2813,30825,Meet the Fockers (2004),Comedy
2814,31221,Elektra (2005),Action|Adventure|Crime|Drama
2815,31410,"Downfall (Untergang, Der) (2004)",Drama|War
2816,31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance
2817,31685,Hitch (2005),Comedy|Romance
2818,31696,Constantine (2005),Action|Fantasy|Horror|Thriller
2819,31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy
2820,32029,Hostage (2005),Action|Crime|Drama|Thriller
2821,32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX
2822,32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime
2823,32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller
2824,32596,Sahara (2005),Action|Adventure|Comedy
2825,32598,Fever Pitch (2005),Comedy|Romance
2826,32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi
2827,33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi
2828,33154,Enron: The Smartest Guys in the Room (2005),Documentary
2829,33162,Kingdom of Heaven (2005),Action|Drama|Romance|War
2830,33166,Crash (2004),Crime|Drama
2831,33171,Mysterious Skin (2004),Drama|Mystery
2832,33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi
2833,33615,Madagascar (2005),Adventure|Animation|Children|Comedy
2834,33639,Mad Hot Ballroom (2005),Children|Documentary
2835,33660,Cinderella Man (2005),Drama|Romance
2836,33679,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance
2837,33794,Batman Begins (2005),Action|Crime|IMAX
2838,33834,Land of the Dead (2005),Action|Horror|Thriller
2839,33836,Bewitched (2005),Comedy|Fantasy|Romance
2840,33880,Me and You and Everyone We Know (2005),Comedy|Drama
2841,34048,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller
2842,34072,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary
2843,34150,Fantastic Four (2005),Action|Adventure|Sci-Fi
2844,34153,Murderball (2005),Documentary
2845,34162,Wedding Crashers (2005),Comedy|Romance
2846,34319,"Island, The (2005)",Action|Sci-Fi|Thriller
2847,34332,Sky High (2005),Action|Adventure|Children|Comedy
2848,34338,"Aristocrats, The (2005)",Comedy|Documentary
2849,34405,Serenity (2005),Action|Adventure|Sci-Fi
2850,34437,Broken Flowers (2005),Comedy|Drama
2851,34532,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller
2852,34542,Grizzly Man (2005),Documentary
2853,35836,"40-Year-Old Virgin, The (2005)",Comedy|Romance
2854,35957,Red Eye (2005),Horror|Thriller
2855,36276,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller
2856,36401,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller
2857,36517,"Constant Gardener, The (2005)",Drama|Thriller
2858,36519,Transporter 2 (2005),Action|Crime|Thriller
2859,36525,Just Like Heaven (2005),Comedy|Fantasy|Romance
2860,36527,Proof (2005),Drama
2861,36529,Lord of War (2005),Action|Crime|Drama|Thriller|War
2862,36535,Everything Is Illuminated (2005),Comedy|Drama
2863,36708,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy
2864,37380,Doom (2005),Action|Horror|Sci-Fi
2865,37384,Waiting... (2005),Comedy
2866,37386,Aeon Flux (2005),Action|Sci-Fi
2867,37727,Flightplan (2005),Action|Drama|Thriller
2868,37729,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance
2869,37731,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama
2870,37733,"History of Violence, A (2005)",Action|Crime|Drama|Thriller
2871,37741,Capote (2005),Crime|Drama
2872,37830,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi
2873,38038,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy
2874,38061,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
2875,38499,Angels in America (2003),Drama|Fantasy
2876,38886,"Squid and the Whale, The (2005)",Comedy|Drama
2877,39183,Brokeback Mountain (2005),Drama|Romance
2878,39292,"Good Night, and Good Luck. (2005)",Crime|Drama
2879,39446,Saw II (2005),Horror|Thriller
2880,39715,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy
2881,40278,Jarhead (2005),Action|Drama|War
2882,40339,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
2883,40583,Syriana (2005),Drama|Thriller
2884,40629,Pride & Prejudice (2005),Drama|Romance
2885,40732,"Descent, The (2005)",Adventure|Drama|Horror|Thriller
2886,40815,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX
2887,40819,Walk the Line (2005),Drama|Musical|Romance
2888,40826,Rent (2005),Drama|Musical|Romance
2889,41285,Match Point (2005),Crime|Drama|Romance
2890,41566,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy
2891,41569,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller
2892,41571,Memoirs of a Geisha (2005),Drama|Romance
2893,41997,Munich (2005),Action|Crime|Drama|Thriller
2894,42004,Transamerica (2005),Adventure|Comedy|Drama
2895,42011,Fun with Dick and Jane (2005),Comedy|Crime
2896,42723,Hostel (2005),Horror
2897,42738,Underworld: Evolution (2006),Action|Fantasy|Horror
2898,43396,"World's Fastest Indian, The (2005)",Drama
2899,43919,Date Movie (2006),Comedy|Romance
2900,43928,Ultraviolet (2006),Action|Fantasy|Sci-Fi|Thriller
2901,43936,16 Blocks (2006),Crime|Thriller
2902,44004,Failure to Launch (2006),Comedy|Romance
2903,44022,Ice Age 2: The Meltdown (2006),Adventure|Animation|Children|Comedy
2904,44191,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX
2905,44195,Thank You for Smoking (2006),Comedy|Drama
2906,44199,Inside Man (2006),Crime|Drama|Thriller
2907,44204,Tsotsi (2005),Crime|Drama
2908,44397,"Hills Have Eyes, The (2006)",Drama|Horror|Thriller
2909,44555,"Lives of Others, The (Das leben der Anderen) (2006)",Drama|Romance|Thriller
2910,44665,Lucky Number Slevin (2006),Crime|Drama|Mystery
2911,44694,Volver (2006),Comedy|Drama
2912,44761,Brick (2005),Crime|Drama|Film-Noir|Mystery
2913,44788,This Film Is Not Yet Rated (2006),Documentary
2914,44974,Hard Candy (2005),Drama|Thriller
2915,45186,Mission: Impossible III (2006),Action|Adventure|Thriller
2916,45431,Over the Hedge (2006),Adventure|Animation|Children|Comedy
2917,45447,"Da Vinci Code, The (2006)",Drama|Mystery|Thriller
2918,45499,X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller
2919,45501,"Break-Up, The (2006)",Comedy|Drama|Romance
2920,45517,Cars (2006),Animation|Children|Comedy
2921,45666,Nacho Libre (2006),Comedy
2922,45672,Click (2006),Adventure|Comedy|Drama|Fantasy|Romance
2923,45720,"Devil Wears Prada, The (2006)",Comedy|Drama
2924,45722,Pirates of the Caribbean: Dead Man's Chest (2006),Action|Adventure|Fantasy
2925,45728,Clerks II (2006),Comedy
2926,45732,My Super Ex-Girlfriend (2006),Comedy|Fantasy|Romance
2927,45950,"Inconvenient Truth, An (2006)",Documentary
2928,46322,Jet Li's Fearless (Huo Yuan Jia) (2006),Action|Drama
2929,46335,"Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)",Action|Crime|Drama|Thriller
2930,46530,Superman Returns (2006),Action|Adventure|Sci-Fi|IMAX
2931,46578,Little Miss Sunshine (2006),Adventure|Comedy|Drama
2932,46723,Babel (2006),Drama|Thriller
2933,46965,Snakes on a Plane (2006),Action|Comedy|Horror|Thriller
2934,46970,Talladega Nights: The Ballad of Ricky Bobby (2006),Action|Comedy
2935,46972,Night at the Museum (2006),Action|Comedy|Fantasy|IMAX
2936,46976,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance
2937,47044,Miami Vice (2006),Action|Crime|Drama|Thriller
2938,47099,"Pursuit of Happyness, The (2006)",Drama
2939,47200,Crank (2006),Action|Thriller
2940,47423,Half Nelson (2006),Drama
2941,47518,Accepted (2006),Comedy
2942,47610,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance
2943,47629,The Queen (2006),Drama
2944,47640,Beerfest (2006),Comedy
2945,47721,"Red Balloon, The (Ballon rouge, Le) (1956)",Children|Fantasy
2946,47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller
2947,47999,Jesus Camp (2006),Documentary|Drama
2948,48043,"Fountain, The (2006)",Drama|Fantasy|Romance
2949,48082,"Science of Sleep, The (La science des rêves) (2006)",Comedy|Drama|Fantasy|Romance
2950,48304,Apocalypto (2006),Adventure|Drama|Thriller
2951,48322,Jackass Number Two (2006),Comedy|Documentary
2952,48385,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),Comedy
2953,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller
2954,48516,"Departed, The (2006)",Crime|Drama|Thriller
2955,48696,Little Children (2006),Drama|Romance
2956,48738,"Last King of Scotland, The (2006)",Drama|Thriller
2957,48774,Children of Men (2006),Action|Adventure|Drama|Sci-Fi|Thriller
2958,48780,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller
2959,48877,Saw III (2006),Crime|Horror|Thriller
2960,48982,Flushed Away (2006),Animation|Comedy
2961,48997,Perfume: The Story of a Murderer (2006),Crime|Drama|Thriller
2962,49272,Casino Royale (2006),Action|Adventure|Thriller
2963,49278,Déjà Vu (Deja Vu) (2006),Action|Sci-Fi|Thriller
2964,49286,"Holiday, The (2006)",Comedy|Romance
2965,49530,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War
2966,49649,Eragon (2006),Action|Adventure|Fantasy
2967,49651,Rocky Balboa (2006),Action|Drama
2968,49822,"Good Shepherd, The (2006)",Drama|Thriller
2969,50068,Letters from Iwo Jima (2006),Drama|War
2970,50872,Ratatouille (2007),Animation|Children|Drama
2971,51077,Ghost Rider (2007),Action|Fantasy|Thriller
2972,51080,Breach (2007),Drama|Thriller
2973,51084,Music and Lyrics (2007),Comedy|Romance
2974,51086,"Number 23, The (2007)",Drama|Mystery|Thriller
2975,51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery
2976,51412,Next (2007),Action|Sci-Fi|Thriller
2977,51540,Zodiac (2007),Crime|Drama|Thriller
2978,51662,300 (2007),Action|Fantasy|War|IMAX
2979,51935,Shooter (2007),Action|Drama|Thriller
2980,52245,Blades of Glory (2007),Comedy|Romance
2981,52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller
2982,52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi
2983,52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller
2984,52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical
2985,52458,Disturbia (2007),Drama|Thriller
2986,52604,Fracture (2007),Crime|Drama|Mystery|Thriller
2987,52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX
2988,52767,21 Up (1977),Documentary
2989,52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi
2990,52952,This Is England (2006),Drama
2991,52973,Knocked Up (2007),Comedy|Drama|Romance
2992,52975,Hairspray (2007),Comedy|Drama|Musical
2993,53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller
2994,53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy
2995,53123,Once (2006),Drama|Musical|Romance
2996,53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy
2997,53129,Mr. Brooks (2007),Crime|Drama|Thriller
2998,53318,Cashback (2006),Comedy|Drama|Romance
2999,53322,Ocean's Thirteen (2007),Crime|Thriller
3000,53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi
3001,53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller
3002,53550,Rescue Dawn (2006),Action|Adventure|Drama|War
3003,53894,Sicko (2007),Documentary|Drama
3004,53953,1408 (2007),Drama|Horror|Thriller
3005,53956,Death at a Funeral (2007),Comedy
3006,53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller
3007,53993,Evan Almighty (2007),Comedy|Fantasy
3008,53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX
3009,54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX
3010,54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance
3011,54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance
3012,54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance
3013,54272,"Simpsons Movie, The (2007)",Animation|Comedy
3014,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller
3015,54503,Superbad (2007),Comedy
3016,54881,"King of Kong, The (2007)",Documentary
3017,54995,Planet Terror (2007),Action|Horror|Sci-Fi
3018,54997,3:10 to Yuma (2007),Action|Crime|Drama|Western
3019,55052,Atonement (2007),Drama|Romance|War
3020,55118,Eastern Promises (2007),Crime|Drama|Thriller
3021,55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller
3022,55247,Into the Wild (2007),Action|Adventure|Drama
3023,55267,Dan in Real Life (2007),Comedy|Drama|Romance
3024,55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama
3025,55276,Michael Clayton (2007),Drama|Thriller
3026,55280,Lars and the Real Girl (2007),Comedy|Drama
3027,55282,30 Days of Night (2007),Horror|Thriller
3028,55290,Gone Baby Gone (2007),Crime|Drama|Mystery
3029,55442,Persepolis (2007),Animation|Drama
3030,55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance
3031,55577,Saw IV (2007),Crime|Horror|Thriller
3032,55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller
3033,55765,American Gangster (2007),Crime|Drama|Thriller
3034,55768,Bee Movie (2007),Animation|Comedy
3035,55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller
3036,55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama
3037,55820,No Country for Old Men (2007),Crime|Drama
3038,55830,Be Kind Rewind (2008),Comedy
3039,55908,"Man from Earth, The (2007)",Drama|Sci-Fi
3040,55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX
3041,56145,"Mist, The (2007)",Horror|Sci-Fi
3042,56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance
3043,56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy
3044,56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX
3045,56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi
3046,56367,Juno (2007),Comedy|Drama|Romance
3047,56587,"Bucket List, The (2007)",Comedy|Drama
3048,56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance
3049,56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller
3050,56775,National Treasure: Book of Secrets (2007),Action|Adventure
3051,56782,There Will Be Blood (2007),Drama|Western
3052,56788,Charlie Wilson's War (2007),Comedy|Drama|War
3053,56949,27 Dresses (2008),Comedy|Romance
3054,57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller
3055,57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi
3056,57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War
3057,57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi
3058,57669,In Bruges (2008),Comedy|Crime|Drama|Thriller
3059,58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller
3060,58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance
3061,58103,Vantage Point (2008),Action|Drama|Thriller
3062,58156,Semi-Pro (2008),Comedy
3063,58293,"10,000 BC (2008)",Adventure|Romance|Thriller
3064,58295,"Bank Job, The (2008)",Action|Crime|Thriller
3065,58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy
3066,58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War
3067,58347,Penelope (2006),Comedy|Fantasy|Romance
3068,58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
3069,58803,21 (2008),Crime|Drama|Romance|Thriller
3070,58998,Forgetting Sarah Marshall (2008),Comedy|Romance
3071,59018,"Visitor, The (2007)",Drama|Romance
3072,59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy
3073,59126,Religulous (2008),Comedy|Documentary
3074,59315,Iron Man (2008),Action|Adventure|Sci-Fi
3075,59369,Taken (2008),Action|Crime|Drama|Thriller
3076,59387,"Fall, The (2006)",Adventure|Drama|Fantasy
3077,59421,What Happens in Vegas... (2008),Comedy|Romance
3078,59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy
3079,59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi
3080,59725,Sex and the City (2008),Comedy|Romance
3081,59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX
3082,59900,You Don't Mess with the Zohan (2008),Comedy
3083,60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller
3084,60040,"Incredible Hulk, The (2008)",Action|Sci-Fi
3085,60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi
3086,60072,Wanted (2008),Action|Thriller
3087,60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy
3088,60126,Get Smart (2008),Action|Comedy
3089,60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi
3090,60397,Mamma Mia! (2008),Comedy|Musical|Romance
3091,60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy
3092,60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX
3093,60756,Step Brothers (2008),Comedy
3094,60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance
3095,61024,Pineapple Express (2008),Action|Comedy|Crime
3096,61132,Tropic Thunder (2008),Action|Adventure|Comedy|War
3097,61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance
3098,61323,Burn After Reading (2008),Comedy|Crime|Drama
3099,62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance
3100,62374,Body of Lies (2008),Action|Drama|Thriller
3101,62394,Max Payne (2008),Action|Crime|Drama|Thriller
3102,62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance
3103,62849,RocknRolla (2008),Action|Crime
3104,62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi
3105,62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX
3106,63062,Changeling (2008),Crime|Drama|Mystery
3107,63082,Slumdog Millionaire (2008),Crime|Drama|Romance
3108,63113,Quantum of Solace (2008),Action|Adventure|Thriller
3109,63131,Role Models (2008),Comedy
3110,63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy
3111,63876,Milk (2008),Drama
3112,63992,Twilight (2008),Drama|Fantasy|Romance|Thriller
3113,64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War
3114,64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX
3115,64575,Doubt (2008),Drama|Mystery
3116,64614,Gran Torino (2008),Crime|Drama
3117,64620,Frost/Nixon (2008),Drama
3118,64716,Seven Pounds (2008),Drama
3119,64839,"Wrestler, The (2008)",Drama
